level,target,dropped_block,cv_mae,cv_mae_std,cv_r2,cv_pearson,test_mae,test_rmse,test_r2,test_pearson,front_cv_mae,front_cv_r2,front_test_mae,front_test_r2,delta_cv_mae,delta_cv_r2,delta_test_mae,delta_test_r2,seconds
SCALED,MEMORY_ST_SCALED_WorMem,EEG,6.430456733703613,0.3154903410603722,0.4558932882318197,0.6825371617364384,6.504652976989746,8.129450798034668,0.36834201216197315,0.613682493198536,6.455145168304443,0.4526702871559045,6.492621898651123,0.3694601174911418,-0.024688434600830256,0.003223001075915166,0.012031078338623047,-0.0011181053291686727,2.114082098007202
SCALED,MEMORY_ST_SCALED_WorMem,MRI,6.445610237121582,0.3430568107290396,0.45563015567392445,0.6819482208729486,6.394007682800293,8.010835647583008,0.38664037784189176,0.627396480112966,6.455145168304443,0.4526702871559045,6.492621898651123,0.3694601174911418,-0.009534931182860973,0.002959868518019937,-0.09861421585083008,0.017180260350749932,2.002798080444336
SCALED,MEMORY_ST_SCALED_WorMem,DTI,6.424782657623291,0.31488808574074706,0.4559811205173898,0.6823934629809394,6.487255573272705,8.122323989868164,0.3694489928749275,0.6144297855807472,6.455145168304443,0.4526702871559045,6.492621898651123,0.3694601174911418,-0.03036251068115181,0.003310833361485299,-0.005366325378417969,-1.1124616214330807e-05,2.342190980911255
SCALED,MEMORY_ST_SCALED_WorMem,DL,6.468067455291748,0.314612497686712,0.45350920755292473,0.6818699710022115,6.479222297668457,8.105650901794434,0.3720351134130203,0.6166223018501725,6.455145168304443,0.4526702871559045,6.492621898651123,0.3694601174911418,0.012922286987304688,0.0008389203970202153,-0.013399600982666016,0.002574995921878487,2.3905696868896484
SCALED,MEMORY_ST_SCALED_WorMem,FC,6.474453258514404,0.3614076505054091,0.4451869534757854,0.6741261060956635,6.521549701690674,8.074309349060059,0.376881918765122,0.6220031094450371,6.455145168304443,0.4526702871559045,6.492621898651123,0.3694601174911418,0.019308090209960938,-0.007483333680119109,0.02892780303955078,0.0074218012739801775,2.446255683898926
SCALED,MEMORY_ST_SCALED_WorMem,SEX,6.4892576217651365,0.2664374777324266,0.44365067188530893,0.6734310897251232,6.217810153961182,7.938992500305176,0.39759248110524636,0.6326301710410074,6.455145168304443,0.4526702871559045,6.492621898651123,0.3694601174911418,0.03411245346069336,-0.009019615270595582,-0.2748117446899414,0.02813236361410454,2.6119730472564697
SCALED,MOTOR_ST_SCALED_FineMotor,BEH,6.451980304718018,0.45653609932183653,0.4277414187726417,0.6667299975563811,5.432433128356934,6.956030368804932,0.5205146659437978,0.7230228435260079,6.429637622833252,0.4305057149620951,5.297618389129639,0.5494772141599018,0.022342681884765625,-0.002764296189453397,0.13481473922729492,-0.028962548216104,1.8901267051696777
SCALED,MOTOR_ST_SCALED_FineMotor,EEG,6.435225009918213,0.3874975174237619,0.4286904924017877,0.6659933984359352,5.274506092071533,6.752442836761475,0.5481709247173312,0.7446774745929537,6.429637622833252,0.4305057149620951,5.297618389129639,0.5494772141599018,0.00558738708496076,-0.0018152225603074168,-0.02311229705810547,-0.0013062894425706073,2.17411470413208
SCALED,MOTOR_ST_SCALED_FineMotor,MRI,6.2773362159729,0.28545449263222566,0.439699609913227,0.674239299254298,5.359612941741943,6.80891752243042,0.5405814772967542,0.7407693137394505,6.429637622833252,0.4305057149620951,5.297618389129639,0.5494772141599018,-0.1523014068603521,0.009193894951131876,0.06199455261230469,-0.008895736863147596,2.0057973861694336
SCALED,MOTOR_ST_SCALED_FineMotor,DTI,6.440448474884033,0.3657195790615463,0.4262157269796921,0.664669295045974,5.3549323081970215,6.794312477111816,0.5425502652075609,0.7416189147743164,6.429637622833252,0.4305057149620951,5.297618389129639,0.5494772141599018,0.01081085205078125,-0.004289987982402987,0.05731391906738281,-0.006926948952340917,2.339676856994629
