target,feature,category,n,pearson_r,p_raw,ci_lo,ci_hi,q_fdr
LANGUAGE_ST_NORM_VCI,MEMORY_ST_RAW_LetNumSeq,ST,425,-0.24286058383674333,4.0196235210434656e-07,-0.3303517710827958,-0.15123143233940875,1.2317445516894608e-06
LANGUAGE_ST_NORM_VCI,MEMORY_ST_RAW_SpaForward,ST,425,-0.22595993801104236,2.5317025228899846e-06,-0.314326654185847,-0.13371107961398251,6.491544930487139e-06
LANGUAGE_ST_NORM_VCI,MEMORY_ST_RAW_SpaBackward,ST,425,-0.224981630571025,2.804427496763187e-06,-0.3133974828832364,-0.13269866247483633,6.840067065276065e-06
LANGUAGE_ST_NORM_VCI,MEMORY_ST_RAW_SpaTotal,ST,425,-0.2926245163941007,7.749734067286579e-10,-0.3772465917273284,-0.20315659832643734,3.0998936269146316e-09
LANGUAGE_ST_NORM_VCI,MEMORY_ST_SCALED_LogMemI,ST,425,-0.3466356410502306,1.9196693039699593e-13,-0.42765734766297914,-0.2600886991141024,1.2797795359799728e-12
LANGUAGE_ST_NORM_VCI,MEMORY_ST_SCALED_FacI,ST,425,-0.34502205140015435,2.5212625834808785e-13,-0.4261585873378088,-0.25837907984105435,1.4830956373416932e-12
LANGUAGE_ST_NORM_VCI,MEMORY_ST_SCALED_VerPairI,ST,425,-0.3555827752314088,4.114199939482397e-14,-0.43595969369421994,-0.2695781607045084,3.7401817631659604e-13
LANGUAGE_ST_NORM_VCI,MEMORY_ST_SCALED_FamPicI,ST,425,-0.3311035514444947,2.4821139424203507e-12,-0.413212064704407,-0.24365474399735343,1.3063757591686055e-11
LANGUAGE_ST_NORM_VCI,MEMORY_ST_SCALED_LetNumSeq,ST,425,-0.2428605838432546,4.019623518085773e-07,-0.33035177108896,-0.1512314323461699,1.2317445516894608e-06
LANGUAGE_ST_NORM_VCI,MEMORY_ST_SCALED_SpaForward,ST,425,-0.22595993801104236,2.5317025228899846e-06,-0.314326654185847,-0.13371107961398251,6.491544930487139e-06
LANGUAGE_ST_NORM_VCI,MEMORY_ST_SCALED_SpaBackward,ST,425,-0.22498163057102502,2.804427496763187e-06,-0.31339748288323643,-0.1326986624748364,6.840067065276065e-06
LANGUAGE_ST_NORM_VCI,MEMORY_ST_SCALED_SpaTotal,ST,425,-0.2926245163941007,7.749734067286579e-10,-0.3772465917273284,-0.20315659832643734,3.0998936269146316e-09
LANGUAGE_ST_NORM_VCI,MOTOR_ST_RAW_BPrestHigh,ST,423,0.2613011417308663,4.944429061564827e-08,0.17019374683980493,0.3479791107140104,1.648143020521609e-07
LANGUAGE_ST_NORM_VCI,MOTOR_ST_RAW_BPrestLow,ST,423,0.11642521734081002,0.016594116760193435,0.021314143187670467,0.20944784293373533,0.02765686126698906
LANGUAGE_ST_NORM_VCI,MOTOR_ST_RAW_HRrest,ST,423,-0.0002593305813312452,0.9957569816596012,-0.09560464638477902,0.09509070046381135,0.9957569816596012
LANGUAGE_ST_NORM_VCI,MOTOR_ST_RAW_HEIGHT,ST,423,-0.048606976908545874,0.3186046844200716,-0.14329056760010092,0.046958334203126256,0.40846754412829694
LANGUAGE_ST_NORM_VCI,MOTOR_ST_RAW_WEIGHT,ST,423,0.0005391075394834815,0.9911795690158903,-0.09481344590153468,0.09588185873592085,0.9957569816596012
LANGUAGE_ST_NORM_VCI,MOTOR_ST_RAW_BMI,ST,423,0.028365111946505827,0.5607182425155467,-0.06716421665352743,0.12337910705565654,0.6519979564134264
LANGUAGE_ST_NORM_VCI,MOTOR_ST_RAW_WHR,ST,423,0.277498749662852,6.44388629844337e-09,0.18710156434073147,0.363235628111934,2.301387963729775e-08
LANGUAGE_ST_NORM_VCI,MOTOR_ST_RAW_AerobicRating,ST,411,0.21123199578743518,1.573695841927708e-05,0.116889305944412,0.3017965329497086,3.421077917234148e-05
LANGUAGE_ST_NORM_VCI,MOTOR_ST_RAW_FunctionalReaching,ST,423,-0.1863730308854916,0.00011543752600096312,-0.2768018759835014,-0.09267215721784638,0.00024049484583533984
LANGUAGE_ST_NORM_VCI,MOTOR_ST_RAW_WorseLegEyeOpen,ST,422,-0.19301263492344473,6.584633975303539e-05,-0.28325433969981034,-0.09938307988033938,0.00014009859521922424
LANGUAGE_ST_NORM_VCI,MOTOR_ST_RAW_BestLegEyeOpen,ST,422,-0.09090522535616412,0.06207512133495112,-0.1847625788646973,0.00459535289422185,0.09550018666915558
LANGUAGE_ST_NORM_VCI,MOTOR_ST_RAW_WorseLegEyeClose,ST,413,-0.24081454023118587,7.339371585458902e-07,-0.32965052207872975,-0.14775164435339377,2.1586387016055596e-06
LANGUAGE_ST_NORM_VCI,MOTOR_ST_RAW_BestLegEyeClose,ST,413,-0.30753621759007976,1.698840881505963e-10,-0.3923879755186901,-0.21749429574952442,8.089718483361727e-10
LANGUAGE_ST_NORM_VCI,MOTOR_ST_RAW_PegboardDominant,ST,423,-0.2131002299140589,9.836564530678408e-06,-0.3023054817572409,-0.12019474049016302,2.2870703181888097e-05
LANGUAGE_ST_NORM_VCI,MOTOR_ST_RAW_PegboardNondominant,ST,423,-0.24332098512478945,4.064757020575221e-07,-0.33098967421776204,-0.1514878370068976,1.2317445516894608e-06
LANGUAGE_ST_NORM_VCI,MOTOR_ST_RAW_PegboardBoth,ST,423,-0.2705512563110906,1.5699970383606507e-08,-0.3566974145799437,-0.17984288165879894,5.413782890898795e-08
LANGUAGE_ST_NORM_VCI,MOTOR_ST_RAW_PegboardSum,ST,423,-0.2819174095797097,3.6099081527132854e-09,-0.36738959427968226,-0.19172328445149178,1.337003019523439e-08
LANGUAGE_ST_NORM_VCI,MOTOR_ST_RAW_PegboardAssemble,ST,423,-0.37624216503899544,1.1329065531461608e-15,-0.45525800233910974,-0.2913461851268262,1.618437933065944e-14
LANGUAGE_ST_NORM_VCI,MOTOR_ST_RAW_SymbolSearch,ST,423,-0.35810216439335524,3.038554083097531e-14,-0.4384783471863395,-0.27204318436670294,3.376171203441701e-13
LANGUAGE_ST_NORM_VCI,MOTOR_ST_RAW_SymbolCoding,ST,423,-0.39766752966810587,1.7691657285116876e-17,-0.47500461329408644,-0.31423458076361777,3.538331457023375e-16
LANGUAGE_ST_NORM_VCI,MOTOR_ST_RAW_GripMvcL,ST,423,0.0765928798557093,0.11573436521952218,-0.018892772962845885,0.17069398938702,0.17273785853660026
LANGUAGE_ST_NORM_VCI,MOTOR_ST_RAW_GripMvcR,ST,423,0.04023316382578632,0.40916742683540464,-0.05532675707321334,0.13506272424440652,0.4871040795659579
LANGUAGE_ST_NORM_VCI,MOTOR_ST_NORM_BMI,ST,422,-0.05766341222945875,0.23719426862431614,-0.15228584149809438,0.03800649829579064,0.33407643468213544
LANGUAGE_ST_NORM_VCI,MOTOR_ST_NORM_WHR,ST,422,-0.1319184779118275,0.006651931533589362,-0.22455139572934768,-0.036922746835517724,0.012094420970162474
LANGUAGE_ST_NORM_VCI,MOTOR_ST_NORM_AerobicRating,ST,411,0.14591695243093386,0.0030261428356349383,0.04989008281153346,0.23927077036732286,0.005709703463462148
LANGUAGE_ST_NORM_VCI,MOTOR_ST_NORM_FunctionalReaching,ST,422,-0.0213337485492487,0.6621103950018378,-0.11655707637854958,0.07427822196373532,0.7356782166687086
LANGUAGE_ST_NORM_VCI,MOTOR_ST_NORM_BestLegEyeClose,ST,413,0.16224522487596094,0.0009357283429660485,0.06679466013308362,0.25475310008228763,0.0018347614567961734
LANGUAGE_ST_NORM_VCI,MOTOR_ST_NORM_PegboardDominant,ST,422,-0.02730277327110259,0.5759490366521558,-0.12244434180340417,0.06833603414067585,0.6620103869565009
LANGUAGE_ST_NORM_VCI,MOTOR_ST_NORM_PegboardNondominant,ST,422,-0.034559878695323315,0.4789099677898235,-0.12959303732650443,0.0611024052200552,0.5634234915174394
LANGUAGE_ST_NORM_VCI,MOTOR_ST_NORM_PegboardSum,ST,422,-0.07985272688500956,0.10139314320807602,-0.17398715840098097,0.01572786377706953,0.15362597455769092
LANGUAGE_ST_NORM_VCI,MOTOR_ST_NORM_PegboardBoth,ST,422,-0.05809026457145975,0.23373465650780095,-0.15270416878801907,0.0375788230246229,0.33390665215400134
LANGUAGE_ST_NORM_VCI,MOTOR_ST_NORM_PegboardAssemble,ST,422,-0.1355899481481001,0.0052706602402427475,-0.2280982561130889,-0.040655472373042144,0.009760481926375457
LANGUAGE_ST_NORM_VCI,MOTOR_ST_NORM_WaisSpeed,ST,422,0.12230268286904374,0.011923055096061924,0.027159067344097995,0.21525031432139166,0.020917640519406887
MEMORY_ST_NORM_AudImm,BASIC_Q_BFI_Agreeableness,Q,425,0.0714593008338542,0.1413686969687259,-0.023825488541120706,0.16545745614815777,0.23175196224381292
MEMORY_ST_NORM_AudImm,BASIC_Q_BFI_Conscientiousness,Q,425,0.09128026444225447,0.06008416966870331,-0.0038762299594044783,0.18479852653965467,0.12016833933740662
MEMORY_ST_NORM_AudImm,BASIC_Q_BFI_EmotionalStability,Q,425,0.03323361845528631,0.49441757935744346,-0.06208548864154028,0.12795196469366113,0.6338686914839019
MEMORY_ST_NORM_AudImm,BASIC_Q_BFI_Extraversion,Q,423,-0.0071448165198728835,0.8835154649975384,-0.10242272167149069,0.0882629916870099,0.8887480068410464
MEMORY_ST_NORM_AudImm,BASIC_Q_BFI_Intellect,Q,425,-0.11846121066271331,0.014543247443860536,-0.2112041229211013,-0.023604355465823658,0.03827170379963299
MEMORY_ST_NORM_AudImm,BASIC_Q_Beck_Anxiety,Q,425,0.027382652437702413,0.5734683575559442,-0.06791708999211613,0.12218722718611609,0.6911940619542644
MEMORY_ST_NORM_AudImm,BASIC_Q_Beck_Depression,Q,425,-0.006827016920069435,0.8883995113734132,-0.10188369084484843,0.08835319783375593,0.8887480068410464
MEMORY_ST_NORM_AudImm,BASIC_Q_CogFailure_Sum,Q,425,0.02736675136546897,0.5736910714220395,-0.06793292956964432,0.12217155173517963,0.6911940619542644
MEMORY_ST_NORM_AudImm,BASIC_Q_EHI_Sum,Q,425,0.06288408391164384,0.19571676929356566,-0.032432757243792874,0.1570673896677557,0.2921145810351726
MEMORY_ST_NORM_AudImm,BASIC_Q_IPAQ_MET,Q,425,0.10063244098528167,0.0381027498762214,0.005562853358223362,0.19389918970123698,0.07938072890879458
MEMORY_ST_NORM_AudImm,BASIC_Q_MOCA_SUM,Q,425,-0.08656630743112129,0.07463483660140058,-0.18020525707467427,0.008627573468672111,0.13821266037296404
MEMORY_ST_NORM_AudImm,BASIC_Q_MSPSS_Sum,Q,425,0.09603429623513393,0.047867600369327315,0.0009198614945585459,0.18942671058346547,0.09768898034556595
MEMORY_ST_NORM_AudImm,BASIC_Q_PSQI_DaytimeDysfunc,Q,425,-0.01178611489483571,0.808571119656397,-0.10678922815259945,0.08343025888811348,0.8627961796048437
MEMORY_ST_NORM_AudImm,BASIC_Q_PSQI_SleepDisturbance,Q,425,-0.006805558825491817,0.8887480068410464,-0.1018624544583339,0.08837448936915038,0.8887480068410464
MEMORY_ST_NORM_AudImm,BASIC_Q_PSQI_SleepDuration,Q,425,-0.05552551681650818,0.2533717694444238,-0.149856848920815,0.03980757435510303,0.36720546296293305
MEMORY_ST_NORM_AudImm,BASIC_Q_PSQI_SleepEfficiency,Q,425,0.08828255960221557,0.06903619118005823,-0.006898207111762714,0.18187804234861504,0.13234824031098397
MEMORY_ST_NORM_AudImm,BASIC_Q_PSQI_SleepLatency,Q,425,0.119530574963099,0.013671729816546564,0.024688447040110292,0.21224022278778026,0.03695062112580152
MEMORY_ST_NORM_AudImm,BASIC_Q_PSQI_SleepMedication,Q,425,0.16889359881839597,0.00047100198468720767,0.07497528694111154,0.2598419103726365,0.0018840079387488307
MEMORY_ST_NORM_AudImm,BASIC_Q_PSQI_SleepQuality,Q,423,0.05277750850323434,0.27880131585930673,-0.04278547690738073,0.14738352300405094,0.3926779096609954
MEMORY_ST_NORM_AudImm,BASIC_Q_PSQI_Sum,Q,425,0.1018112764933292,0.03589044803622239,0.006753846921770564,0.1950451840121338,0.07938072890879458
MEMORY_ST_NORM_AudImm,BASIC_Q_SF36_EmotionalLimit,Q,425,-0.023359016900826046,0.6310811133594828,-0.11821917446121186,0.07192363341029616,0.7300406581123245
MEMORY_ST_NORM_AudImm,BASIC_Q_SF36_EmotionalWell,Q,425,0.03652116409212527,0.4526910486836664,-0.058805965367066726,0.1311882542469166,0.5956461166890348
MEMORY_ST_NORM_AudImm,BASIC_Q_SF36_Energy,Q,425,0.0690809944611661,0.15512914730598426,-0.026214100845670243,0.16313186331244228,0.24238929266560041
MEMORY_ST_NORM_AudImm,BASIC_Q_SF36_GeneralHealth,Q,425,0.022694817816644598,0.6408234350439005,-0.07258471546417931,0.11756385921536938,0.7300406581123245
MEMORY_ST_NORM_AudImm,BASIC_Q_SF36_Mental,Q,425,0.02005469605707084,0.6801474184704164,-0.07521161983715875,0.11495823260690685,0.7557193538560182
MEMORY_ST_NORM_AudImm,BASIC_Q_SF36_Pain,Q,425,-0.053636064470693835,0.2699083996478111,-0.14800378471750497,0.04169952484195054,0.38558342806830154
MEMORY_ST_NORM_AudImm,BASIC_Q_SF36_Physical,Q,425,-0.047239717862081754,0.33127645680532936,-0.14172570037966303,0.048099257533693776,0.45380336548675254
MEMORY_ST_NORM_AudImm,BASIC_Q_SF36_PhysicalFunct,Q,424,-0.11026900170448203,0.023158874559259555,-0.2033683933062034,-0.01519349613208842,0.055140177522046564
MEMORY_ST_NORM_AudImm,BASIC_Q_SF36_PhysicalLimit,Q,425,-0.03088063787822795,0.5254955029467268,-0.12563443025608992,0.06443146430396068,0.6487598801811442
MEMORY_ST_NORM_AudImm,BASIC_Q_SF36_SocialFunc,Q,425,-0.007114052267756358,0.8837399361036057,-0.10216775217247105,0.08806838211060822,0.8887480068410464
MEMORY_ST_NORM_AudImm,LANGUAGE_ST_RAW_SIMILARITY,ST,425,-0.1328041825754764,0.006108122321068164,-0.2250836042435734,-0.03816345270744889,0.017965065655981174
MEMORY_ST_NORM_AudImm,LANGUAGE_ST_RAW_VOCABULARY,ST,425,-0.11477730593176184,0.017930343386185023,-0.20763321603024706,-0.019871423273605457,0.04482585846546256
MEMORY_ST_NORM_AudImm,LANGUAGE_ST_RAW_INFORMATION,ST,425,-0.25837639049810796,6.557579698701972e-08,-0.3450195127145693,-0.16736701482021193,1.092929949783662e-06
MEMORY_ST_NORM_AudImm,LANGUAGE_ST_RAW_SUM,ST,425,-0.18295458435790826,0.00014904442218124169,-0.2733207770768141,-0.0893873692532676,0.0007452221109062084
MEMORY_ST_NORM_AudImm,LANGUAGE_ST_SCALED_SIMILARITY,ST,425,-0.13280418257040252,0.0061081223230335996,-0.2250836042386701,-0.038163452702291434,0.017965065655981174
MEMORY_ST_NORM_AudImm,LANGUAGE_ST_SCALED_VOCABULARY,ST,425,-0.11477730594231912,0.017930343375566447,-0.20763321604048407,-0.019871423284299437,0.04482585846546256
MEMORY_ST_NORM_AudImm,LANGUAGE_ST_SCALED_INFORMATION,ST,425,-0.25837639050375555,6.557579694230317e-08,-0.34501951271990056,-0.16736701482609403,1.092929949783662e-06
MEMORY_ST_NORM_AudImm,LANGUAGE_ST_SCALED_SUM,ST,425,-0.2062299276327897,1.8260130788412186e-05,-0.2955548145612252,-0.11333031054848414,0.00015216775657010155
MEMORY_ST_NORM_AudImm,LANGUAGE_ST_NORM_SIMILARITY,ST,425,-0.018008619023826285,0.7112380948221246,-0.11293799047698076,0.07724654442288498,0.7815803239803567
MEMORY_ST_NORM_AudImm,LANGUAGE_ST_NORM_VOCABULARY,ST,425,-0.04163834117852979,0.39186522832188964,-0.13622163807438392,0.05369717803013586,0.5295476058403914
MEMORY_ST_NORM_AudImm,LANGUAGE_ST_NORM_INFORMATION,ST,425,-0.15634308279037457,0.0012227964189677938,-0.24778097202771884,-0.0621444446736396,0.003944504577315464
MEMORY_ST_NORM_AudImm,LANGUAGE_ST_NORM_PR,ST,425,-0.07055216942760982,0.1465025972064321,-0.16457055399509468,0.02473667918392676,0.23254380508957478
MEMORY_ST_NORM_AudImm,MEMORY_ST_NORM_ImmMem,ST,425,0.020106542648211895,0.6793663244176213,-0.07516004553373014,0.11500941435784905,0.7557193538560182
MEMORY_ST_NORM_AudImm,MEMORY_ST_SCALED_AudImm,ST,425,-0.22692507038477128,2.287624559872562e-06,-0.3152431462707334,-0.13471005103855896,2.2876245598725618e-05
MEMORY_ST_NORM_AudImm,MEMORY_ST_SCALED_VisImm,ST,425,-0.02520623116302914,0.6043245371980599,-0.1200412474019423,0.07008464769803785,0.7194339728548332
MEMORY_ST_NORM_AudImm,MEMORY_ST_SCALED_ImmMem,ST,425,-0.16622440770801877,0.0005802595956418693,-0.2572792140725132,-0.0722438710980083,0.0022317676755456515
MEMORY_ST_NORM_AudImm,MEMORY_ST_SCALED_WorMem,ST,425,-0.19925100495779077,3.516877241813174e-05,-0.28889826119939177,-0.10613987026531009,0.00021980482761332337
MEMORY_ST_NORM_AudImm,MEMORY_ST_RAW_AudImm,ST,425,-0.2431522572123729,3.8892108387414025e-07,-0.33062789241277024,-0.1515343068869359,5.55601548391629e-06
MEMORY_ST_NORM_AudImm,MEMORY_ST_RAW_VisImm,ST,425,-0.031475761313363784,0.5175421689632874,-0.12622068625965335,0.06383821208811677,0.6487598801811442
MEMORY_ST_NORM_AudImm,MEMORY_ST_RAW_ImmMem,ST,425,-0.16003532714556873,0.0009300983079123632,-0.2513321321900867,-0.06591592855299412,0.003444808547823568
MEMORY_ST_NORM_AudImm,MEMORY_ST_RAW_WorMem,ST,425,-0.2068372268832147,1.722947176179895e-05,-0.29613365160640187,-0.11395647644642468,0.00015216775657010155
MEMORY_ST_NORM_AudImm,MEMORY_ST_RAW_LogMemI,ST,425,-0.23903405414221462,6.171966266239155e-07,-0.3267278847190824,-0.14725954467776087,6.857740297967507e-06
MEMORY_ST_NORM_AudImm,MEMORY_ST_RAW_FacI,ST,425,-0.07494358565085431,0.12292267510079426,-0.16886262761853546,0.02032413974811064,0.2048711253645348
MEMORY_ST_NORM_AudImm,MEMORY_ST_RAW_VerPairI,ST,425,-0.17746218861976654,0.00023606020722898838,-0.2680599842999893,-0.08375316350503446,0.001073000941949947
MEMORY_ST_NORM_AudImm,MEMORY_ST_RAW_FamPicI,ST,425,-0.011631896086069193,0.8110284088285494,-0.1066367446298144,0.08358342326754874,0.8627961796048437
MEMORY_ST_NORM_AudImm,MEMORY_ST_RAW_LetNumSeq,ST,425,-0.15662718886147622,0.0011975707045138789,-0.24805430941875495,-0.06243455246133222,0.003944504577315464
MEMORY_ST_NORM_AudImm,MEMORY_ST_RAW_SpaForward,ST,425,-0.1752826748657682,0.0002822680546104747,-0.2659708776335791,-0.08151903543840128,0.0011761168942103324
MEMORY_ST_NORM_AudImm,MEMORY_ST_RAW_SpaBackward,ST,425,-0.19149933595340732,7.095439884140852e-05,-0.28149448139308525,-0.09816466180593587,0.00037344420442846587
MEMORY_ST_NORM_AudImm,MEMORY_ST_RAW_SpaTotal,ST,425,-0.19951057573450462,3.433555261974407e-05,-0.2891459972204748,-0.10640713388533643,0.00021980482761332337
MEMORY_ST_NORM_AudImm,MEMORY_ST_SCALED_LogMemI,ST,425,-0.23903405413939852,6.171966268170757e-07,-0.3267278847164145,-0.14725954467483887,6.857740297967507e-06
MEMORY_ST_NORM_AudImm,MEMORY_ST_SCALED_FacI,ST,425,-0.07494358562732194,0.12292267521872088,-0.16886262759554496,0.020324139771766156,0.2048711253645348
MEMORY_ST_NORM_AudImm,MEMORY_ST_SCALED_VerPairI,ST,425,-0.17746218861976656,0.00023606020722898838,-0.26805998429998934,-0.08375316350503449,0.001073000941949947
MEMORY_ST_NORM_AudImm,MEMORY_ST_SCALED_FamPicI,ST,425,-0.011631896086069163,0.811028408828553,-0.10663674462981437,0.08358342326754876,0.8627961796048437
MEMORY_ST_NORM_AudImm,MEMORY_ST_SCALED_LetNumSeq,ST,425,-0.1566271888568959,0.0011975707049166756,-0.24805430941434836,-0.062434552456655,0.003944504577315464
MEMORY_ST_NORM_AudImm,MEMORY_ST_SCALED_SpaForward,ST,425,-0.17528267486576818,0.0002822680546104798,-0.265970877633579,-0.08151903543840125,0.0011761168942103324
MEMORY_ST_NORM_AudImm,MEMORY_ST_SCALED_SpaBackward,ST,425,-0.19149933595340737,7.095439884140852e-05,-0.2814944813930853,-0.09816466180593596,0.00037344420442846587
MEMORY_ST_NORM_AudImm,MEMORY_ST_SCALED_SpaTotal,ST,425,-0.1995105757345046,3.433555261974407e-05,-0.2891459972204748,-0.1064071338853364,0.00021980482761332337
MEMORY_ST_NORM_AudImm,MOTOR_ST_RAW_BPrestHigh,ST,423,-0.02263893550300733,0.6424357791388456,-0.11773248148200444,0.07286603070126106,0.7300406581123245
MEMORY_ST_NORM_AudImm,MOTOR_ST_RAW_BPrestLow,ST,423,-0.06696234694366271,0.16923062126517058,-0.1612802996808201,0.02856772934231031,0.26035480194641625
MEMORY_ST_NORM_AudImm,MOTOR_ST_RAW_HRrest,ST,423,0.03897304601697422,0.4240068578292464,-0.056584902666203946,0.13382343929848786,0.5653424771056619
MEMORY_ST_NORM_AudImm,MOTOR_ST_RAW_HEIGHT,ST,423,-0.4674955926322319,2.35298558957958e-24,-0.5388253377016314,-0.3895101811915869,2.35298558957958e-22
MEMORY_ST_NORM_AudImm,MOTOR_ST_RAW_WEIGHT,ST,423,-0.3131530649175881,4.4587057379552656e-11,-0.39665718849745163,-0.2245088647010656,1.1146764344888165e-09
MEMORY_ST_NORM_AudImm,MOTOR_ST_RAW_BMI,ST,423,-0.08814204424163301,0.07014456736482151,-0.18196050258923063,0.007266705946543456,0.13234824031098397
MEMORY_ST_NORM_AudImm,MOTOR_ST_RAW_WHR,ST,423,-0.19853017575152898,3.9210516808187885e-05,-0.2884182730871294,-0.10517336376427058,0.00023065009887169343
MEMORY_ST_NORM_AudImm,MOTOR_ST_RAW_AerobicRating,ST,411,0.10265802202804256,0.03749248001194112,0.00598641524439489,0.1974285664033896,0.07938072890879458
MEMORY_ST_NORM_AudImm,MOTOR_ST_RAW_FunctionalReaching,ST,423,-0.2020302636206473,2.83791804372606e-05,-0.2917577791973139,-0.1087779869184075,0.0002183013879789277
MEMORY_ST_NORM_AudImm,MOTOR_ST_RAW_WorseLegEyeOpen,ST,422,-0.00791923022310853,0.8711468698014541,-0.10330183693533143,0.08760769937609311,0.8887480068410464
MEMORY_ST_NORM_AudImm,MOTOR_ST_RAW_BestLegEyeOpen,ST,422,-0.07695123661283455,0.11446598034528963,-0.1711546657730108,0.018646437083446658,0.2008175093777011
MEMORY_ST_NORM_AudImm,MOTOR_ST_RAW_WorseLegEyeClose,ST,413,-0.1312729808440672,0.007556585541762968,-0.22492014319917017,-0.035222855073124,0.02159024440503705
MEMORY_ST_NORM_AudImm,MOTOR_ST_RAW_BestLegEyeClose,ST,413,-0.1424320048973013,0.003724616270022959,-0.2356889637882532,-0.04657584459011187,0.011639425843821747
MEMORY_ST_NORM_AudImm,MOTOR_ST_RAW_PegboardDominant,ST,423,-0.08633552425388176,0.07610975008530434,-0.18019981860149553,0.009086958383770358,0.13838136379146243
MEMORY_ST_NORM_AudImm,MOTOR_ST_RAW_PegboardNondominant,ST,423,-0.024514561536141406,0.6151233784140481,-0.11958272786154081,0.07099907193894857,0.7236745628400566
MEMORY_ST_NORM_AudImm,MOTOR_ST_RAW_PegboardBoth,ST,423,-0.03435570587836506,0.48099089366763353,-0.1292798987294379,0.061192424178361925,0.624663498269654
MEMORY_ST_NORM_AudImm,MOTOR_ST_RAW_PegboardSum,ST,423,-0.05706876525991104,0.24151327526461627,-0.1515915785104723,0.03848834400650063,0.35516658127149453
MEMORY_ST_NORM_AudImm,MOTOR_ST_RAW_PegboardAssemble,ST,423,-0.0752112346986452,0.12247267017784923,-0.1693445083072851,0.020281890914988596,0.2048711253645348
MEMORY_ST_NORM_AudImm,MOTOR_ST_RAW_SymbolSearch,ST,423,-0.15951975334116508,0.0009939472609765425,-0.251049018133302,-0.06516319522926158,0.0035498116463447945
MEMORY_ST_NORM_AudImm,MOTOR_ST_RAW_SymbolCoding,ST,423,-0.10608321044644863,0.029145544541656063,-0.19941386129760325,-0.010845227848369448,0.06623987395830923
MEMORY_ST_NORM_AudImm,MOTOR_ST_RAW_GripMvcL,ST,423,-0.36865648124178496,4.597673426651207e-15,-0.44824800165356377,-0.28326574541264843,1.5325578088837355e-13
MEMORY_ST_NORM_AudImm,MOTOR_ST_RAW_GripMvcR,ST,423,-0.42251531432987677,9.590759191512437e-20,-0.4978083588014443,-0.34090112792363253,4.795379595756218e-18
MEMORY_ST_NORM_AudImm,MOTOR_ST_NORM_BMI,ST,422,-0.00883185259362785,0.856450040396447,-0.10420469849625276,0.08670194571449535,0.8887480068410464
MEMORY_ST_NORM_AudImm,MOTOR_ST_NORM_WHR,ST,422,-0.031064822814166504,0.5245064922916325,-0.12615142492624262,0.06458740954013488,0.6487598801811442
MEMORY_ST_NORM_AudImm,MOTOR_ST_NORM_AerobicRating,ST,411,0.1295408564447449,0.008556386717298591,0.03322614759420438,0.223471670282529,0.023767740881384974
MEMORY_ST_NORM_AudImm,MOTOR_ST_NORM_FunctionalReaching,ST,422,0.07119796343114572,0.14426004411225776,-0.024428769672460115,0.16553359689845581,0.23254380508957478
MEMORY_ST_NORM_AudImm,MOTOR_ST_NORM_BestLegEyeClose,ST,413,0.10823258667420435,0.02785347428420578,0.01186014831727806,0.20261279582852135,0.06477552159117624
MEMORY_ST_NORM_AudImm,MOTOR_ST_NORM_PegboardDominant,ST,422,0.05171697941397045,0.2891621424220965,-0.04396075248833781,0.14645464211425663,0.4016140866973562
MEMORY_ST_NORM_AudImm,MOTOR_ST_NORM_PegboardNondominant,ST,422,0.08160279809552096,0.09409962963893174,-0.013966700898318345,0.17569486003369694,0.16803505292666385
MEMORY_ST_NORM_AudImm,MOTOR_ST_NORM_PegboardSum,ST,422,0.11303565674975577,0.020200032872759618,0.01776666696592826,0.20627060180736087,0.049268372860389306
MEMORY_ST_NORM_AudImm,MOTOR_ST_NORM_PegboardBoth,ST,422,0.10118032734063719,0.037738812248684035,0.005775410208992405,0.19475989157498283,0.07938072890879458
MEMORY_ST_NORM_AudImm,MOTOR_ST_NORM_PegboardAssemble,ST,422,0.06382813528359538,0.1906550218321019,-0.03182648634153212,0.15832415413027762,0.2888712452001544
MEMORY_ST_NORM_AudImm,MOTOR_ST_NORM_WaisSpeed,ST,422,0.09011234666264688,0.0643973720396278,-0.005394760424842966,0.1839903276705544,0.12626935694044664
MEMORY_ST_NORM_VisImm,BASIC_Q_BFI_Agreeableness,Q,425,0.005773833600086843,0.9055280476205098,-0.08939810365934545,0.10084128692764496,0.9055280476205099
MEMORY_ST_NORM_VisImm,BASIC_Q_BFI_Conscientiousness,Q,425,0.13296665495884183,0.006045477418773391,0.038328603758479754,0.22524061213535684,0.009595995902814906
MEMORY_ST_NORM_VisImm,BASIC_Q_BFI_EmotionalStability,Q,425,0.16581300152410264,0.0005990550791518046,0.07182299947234082,0.2568841081343775,0.0010328535847444907
MEMORY_ST_NORM_VisImm,BASIC_Q_BFI_Extraversion,Q,423,-0.03577956783629655,0.46298862163460935,-0.13068142808261501,0.059772024129253955,0.5446924960407169
MEMORY_ST_NORM_VisImm,BASIC_Q_BFI_Intellect,Q,425,-0.19360079894219914,5.881863878972253e-05,-0.283502691533407,-0.10032554209134441,0.00010721714112621731
MEMORY_ST_NORM_VisImm,BASIC_Q_Beck_Anxiety,Q,425,-0.05894548337412213,0.22525678642641597,-0.15320926729282724,0.036381346806032284,0.31285664781446665
MEMORY_ST_NORM_VisImm,BASIC_Q_Beck_Depression,Q,425,-0.11148495404218345,0.02152070803801139,-0.20443975615789095,-0.016537492541741278,0.03260713339092634
