level,target,feature,category,n,pearson_r,p_raw,ci_lo,ci_hi,q_fdr
RAW,MEMORY_ST_RAW_AudImm,BASIC_Q_EHI_Sum,Q,425,-0.04968777164224633,0.30680260029233836,-0.1441293901879653,0.04565083208622088,0.3632260670127684
RAW,MEMORY_ST_RAW_AudImm,BASIC_Q_IPAQ_MET,Q,425,-0.11301847670209506,0.0197773621615857,-0.20592746277607796,-0.018090119304365694,0.031339512348358876
RAW,MEMORY_ST_RAW_AudImm,BASIC_Q_MOCA_SUM,Q,425,0.15987858720524376,0.0009410763197234944,0.06575577012987396,0.2511814313720774,0.001828884168519244
RAW,MEMORY_ST_RAW_AudImm,BASIC_Q_MSPSS_Sum,Q,425,0.03505163897953362,0.4710932885985911,-0.060272158863357676,0.12974188982147286,0.5451978508500549
RAW,MEMORY_ST_RAW_AudImm,BASIC_Q_PSQI_DaytimeDysfunc,Q,425,0.16913023391735854,0.00046230179425876925,0.07521750655388611,0.2600690424511037,0.0009157131693971776
RAW,MEMORY_ST_RAW_AudImm,BASIC_Q_PSQI_SleepDisturbance,Q,425,-0.1534792195965228,0.0015058216551292992,-0.24502484674471,-0.0592209712691894,0.0028199932814239603
RAW,MEMORY_ST_RAW_AudImm,BASIC_Q_PSQI_SleepDuration,Q,425,-0.057976030837153206,0.23299087434307744,-0.15225918283467707,0.0373528017847826,0.2856911911587735
RAW,MEMORY_ST_RAW_AudImm,BASIC_Q_PSQI_SleepEfficiency,Q,425,-0.07576838775614082,0.11884318326457631,-0.16966837392277143,0.019494956045298027,0.17001177605904666
RAW,MEMORY_ST_RAW_AudImm,BASIC_Q_PSQI_SleepLatency,Q,425,0.07682358295435218,0.11377926287686022,-0.018433964231759376,0.17069900743284872,0.16506005741290988
RAW,MEMORY_ST_RAW_AudImm,BASIC_Q_PSQI_SleepMedication,Q,425,-0.15456717315501317,0.001391884901341205,-0.24607204603742325,-0.06033137974984551,0.0026548915710767427
RAW,MEMORY_ST_RAW_AudImm,BASIC_Q_PSQI_SleepQuality,Q,423,0.08562725519074996,0.07855824569630152,-0.009800438900003221,0.179509355944379,0.11899263686351554
RAW,MEMORY_ST_RAW_AudImm,BASIC_Q_PSQI_Sum,Q,425,-0.008432099531450915,0.8623973084973166,-0.10347194393865311,0.08676032737186935,0.8972416441941778
RAW,MEMORY_ST_RAW_AudImm,BASIC_Q_SF36_EmotionalLimit,Q,425,-0.09283867730268718,0.05582316988298253,-0.1863161425596152,0.0023045117470221537,0.0858177089245851
RAW,MEMORY_ST_RAW_AudImm,BASIC_Q_SF36_EmotionalWell,Q,425,-0.21892722214645394,5.2289471782232735e-06,-0.30764339279283487,-0.1264374414361703,1.3809783573256337e-05
RAW,MEMORY_ST_RAW_AudImm,BASIC_Q_SF36_Energy,Q,425,-0.2824451781404232,3.090699959964007e-09,-0.3676893119581019,-0.19249407622880765,1.3264253994845529e-08
